subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"F1117003","F1117.x4","N-15","D,N","DA","Relative data Differential c/s with respect to angle for 15N(d,n)16O","1.148","5.026","93"," ","J.L.Weil,K.W.Jones","1958","Physical Review 112,1975 (1958)"
"O0823002","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","0.3937","1.6008","46"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823003","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","0.3936","2.0013","62"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823004","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","0.39947000000000005","2.00133","63"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823005","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","0.85","0.85","16"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823006","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","0.972","0.972","16"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823007","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","1.1","1.1","16"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823008","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","1.2","1.2","16"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"O0823009","O0823.x4","N-15","D,A","DA","Partial differential cross section d/dA for 15N(d,alpha)13C","1.4000000000000001","1.4000000000000001","16"," ","I.C.Vickridge,W.J.Trompetter,G.E.Coote","1996","Nucl. Instrum. Methods in Physics Res.,Sect.B 108,367 (1996)"
"P0078003","P0078.x4","N-15","D,P","CS","Cross section for 15N(d,p)16N","0.6","2.61","31"," ","N.A.Bostrom,E.L.Hudspeth,I.L.Morgan","1957","Physical Review 105,1545 (1957)"
